Datetime,CO_GT,PT08_S1_CO,NMHC_GT,C6H6_GT,PT08_S2_NMHC,NOx_GT,PT08_S3_NOx,NO2_GT,PT08_S4_NO2,PT08_S5_O3,T,RH,AH,IsWeekend,Hour_sin,Hour_cos,Month_sin,Month_cos
2004-11-29 12:00:00,5.0,1551.0,275.0,23.0,1377.0,1000.0,564.0,168.0,1734.0,2038.0,15.3,63.2,1.0898,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
2004-11-30 19:00:00,6.3,1408.0,275.0,28.0,1502.0,692.0,640.0,178.0,1843.0,1598.0,11.6,64.3,0.8789,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
2004-11-30 20:00:00,6.8,1471.0,275.0,30.3,1559.0,731.0,605.0,168.0,1939.0,1669.0,11.5,68.0,0.9207,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2004-12-01 09:00:00,5.0,1396.0,275.0,24.6,1419.0,849.0,1104.0,145.0,1799.0,1547.0,9.5,78.3,0.9338,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0
2004-12-01 10:00:00,4.7,1337.0,275.0,19.7,1288.0,861.0,1192.0,158.0,1648.0,1516.0,10.4,76.0,0.9561,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0
2004-12-01 14:00:00,5.7,1501.0,275.0,28.4,1514.0,933.0,1090.0,178.0,1898.0,1791.0,13.7,66.5,1.038,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0
2004-12-01 15:00:00,5.0,1426.0,275.0,22.9,1375.0,836.0,1143.0,162.0,1751.0,1631.0,13.0,73.0,1.086,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0
2004-12-01 16:00:00,5.6,1544.0,275.0,25.7,1446.0,987.0,1070.0,171.0,1834.0,1679.0,12.7,77.1,1.1251,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
2004-12-01 17:00:00,6.2,1566.0,275.0,26.8,1474.0,985.0,1049.0,174.0,1887.0,1681.0,12.3,79.7,1.1342,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0
2004-12-01 18:00:00,7.5,1547.0,275.0,29.2,1532.0,1040.0,1009.0,185.0,1972.0,1718.0,12.3,78.8,1.1279,0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
2004-12-02 08:00:00,4.2,1435.0,275.0,21.6,1341.0,804.0,501.0,131.0,1787.0,1480.0,12.9,73.8,1.0937,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0
2004-12-02 09:00:00,5.0,1477.0,275.0,27.9,1501.0,860.0,444.0,139.0,1972.0,1691.0,13.3,70.7,1.0749,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0
2004-12-02 10:00:00,4.4,1337.0,275.0,19.2,1275.0,745.0,525.0,145.0,1655.0,1548.0,14.3,66.1,1.0711,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0
2004-12-02 17:00:00,4.9,1516.0,275.0,24.8,1423.0,774.0,455.0,151.0,1881.0,1688.0,16.7,67.3,1.2707,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0
2004-12-02 18:00:00,7.7,1707.0,275.0,37.6,1721.0,1001.0,375.0,171.0,2260.0,1940.0,15.8,70.7,1.2601,0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
2004-12-02 19:00:00,9.4,1816.0,275.0,43.9,1851.0,1184.0,341.0,171.0,2405.0,2069.0,15.4,73.0,1.2688,0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0
2004-12-02 20:00:00,7.8,1713.0,275.0,36.6,1699.0,1020.0,371.0,161.0,2196.0,1943.0,15.4,73.0,1.2648,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2004-12-02 21:00:00,6.6,1646.0,275.0,30.8,1570.0,964.0,401.0,154.0,2049.0,1846.0,15.3,73.6,1.2691,0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0
2004-12-02 22:00:00,4.7,1468.0,275.0,22.0,1351.0,741.0,472.0,127.0,1783.0,1611.0,15.1,74.3,1.2623,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2004-12-02 23:00:00,4.8,1443.0,275.0,20.9,1323.0,757.0,486.0,115.0,1760.0,1487.0,14.2,78.0,1.254,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0
2004-12-03 08:00:00,3.8,1528.0,275.0,21.1,1328.0,736.0,487.0,124.0,1839.0,1389.0,13.7,84.5,1.3202,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0
2004-12-03 09:00:00,6.0,1628.0,275.0,29.0,1528.0,928.0,416.0,142.0,2081.0,1649.0,13.9,83.9,1.3284,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0
2004-12-03 10:00:00,5.1,1555.0,275.0,23.0,1377.0,897.0,455.0,154.0,1834.0,1621.0,14.6,81.6,1.3448,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0
2004-12-03 17:00:00,6.9,1648.0,275.0,32.6,1612.0,858.0,401.0,173.0,2177.0,1885.0,17.7,68.3,1.3713,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0
2004-12-03 18:00:00,5.1,1482.0,275.0,24.0,1404.0,634.0,463.0,134.0,1883.0,1657.0,16.5,71.7,1.3358,0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
2004-12-03 20:00:00,6.1,1601.0,275.0,30.7,1568.0,738.0,422.0,132.0,2111.0,1729.0,15.0,74.4,1.2593,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2004-12-03 21:00:00,6.2,1421.0,275.0,20.9,1320.0,739.0,496.0,134.0,1804.0,1556.0,14.6,75.2,1.2405,0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0
2004-12-06 09:00:00,4.9,1479.0,275.0,26.4,1465.0,712.0,471.0,131.0,2018.0,1572.0,13.4,74.4,1.1407,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0
2004-12-12 17:00:00,5.0,1530.0,275.0,22.0,1352.0,694.0,491.0,178.0,1550.0,1934.0,14.3,45.8,0.7452,1,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0
2004-12-12 18:00:00,6.3,1604.0,275.0,25.4,1438.0,968.0,466.0,188.0,1650.0,2018.0,12.2,53.9,0.7617,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
2004-12-13 11:00:00,4.8,1422.0,275.0,22.4,1362.0,920.0,775.0,214.0,1509.0,1956.0,12.0,45.9,0.6421,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0
2004-12-13 13:00:00,4.1,1410.0,275.0,22.4,1363.0,696.0,690.0,187.0,1515.0,2014.0,13.9,42.8,0.6761,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0
2004-12-13 14:00:00,4.8,1425.0,275.0,23.3,1386.0,744.0,691.0,203.0,1536.0,1978.0,15.0,41.4,0.7016,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0
2004-12-13 15:00:00,4.4,1590.0,275.0,28.0,1503.0,743.0,575.0,204.0,1559.0,2257.0,16.0,38.7,0.6987,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0
2004-12-13 16:00:00,4.5,1520.0,275.0,30.1,1552.0,801.0,568.0,198.0,1615.0,2104.0,16.0,38.6,0.6952,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
2004-12-13 17:00:00,5.9,1595.0,275.0,33.4,1628.0,1014.0,495.0,218.0,1822.0,2140.0,14.1,44.9,0.7194,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0
2004-12-13 18:00:00,9.9,1881.0,275.0,50.8,1983.0,1479.0,334.0,269.0,2271.0,2523.0,12.6,55.9,0.8142,0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
2004-12-13 19:00:00,6.9,1633.0,275.0,35.6,1677.0,1018.0,400.0,217.0,1880.0,2188.0,11.7,60.8,0.8336,0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0
2004-12-13 20:00:00,4.3,1391.0,275.0,21.5,1338.0,729.0,509.0,183.0,1514.0,1816.0,11.5,60.9,0.8249,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2004-12-14 09:00:00,4.4,1406.0,275.0,27.2,1483.0,581.0,478.0,139.0,1767.0,1708.0,7.6,70.6,0.7371,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0
2004-12-14 10:00:00,5.6,1521.0,275.0,30.7,1568.0,920.0,440.0,192.0,1843.0,2097.0,9.3,64.2,0.7544,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0
2004-12-14 11:00:00,4.4,1408.0,275.0,24.3,1412.0,811.0,484.0,192.0,1608.0,2056.0,11.7,55.7,0.763,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0
2004-12-14 12:00:00,4.4,1377.0,275.0,21.7,1342.0,786.0,499.0,206.0,1546.0,2006.0,12.9,54.1,0.8003,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0
2004-12-14 13:00:00,4.7,1470.0,275.0,25.8,1450.0,677.0,481.0,182.0,1706.0,2015.0,14.0,53.0,0.8451,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0
2004-12-14 16:00:00,5.1,1574.0,275.0,27.2,1483.0,775.0,460.0,186.0,1778.0,1962.0,16.8,48.4,0.9175,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
2004-12-18 21:00:00,4.4,1133.0,275.0,17.2,1215.0,727.0,674.0,179.0,1196.0,1415.0,10.1,29.7,0.3666,1,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0
2004-12-21 09:00:00,5.5,1179.0,275.0,23.5,1390.0,755.0,567.0,198.0,1453.0,1459.0,6.5,38.1,0.3709,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0
2004-12-23 12:00:00,3.8,1228.0,275.0,15.9,1178.0,693.0,621.0,193.0,1202.0,1628.0,8.0,38.3,0.4133,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0
2004-12-23 13:00:00,4.1,1247.0,275.0,16.3,1188.0,707.0,598.0,210.0,1237.0,1692.0,9.1,36.1,0.4172,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0
2004-12-23 14:00:00,4.9,1336.0,275.0,18.6,1256.0,777.0,567.0,224.0,1320.0,1828.0,10.0,34.7,0.4259,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0
2004-12-23 17:00:00,6.6,1568.0,275.0,29.0,1528.0,864.0,455.0,208.0,1661.0,2046.0,9.4,41.3,0.4888,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0
2004-12-23 18:00:00,8.5,1630.0,275.0,33.1,1622.0,1089.0,421.0,247.0,1757.0,2238.0,8.0,45.9,0.4936,0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
2004-12-23 19:00:00,8.7,1704.0,275.0,36.1,1689.0,1070.0,402.0,242.0,1820.0,2480.0,7.1,50.3,0.51,0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0
2004-12-23 20:00:00,9.1,1701.0,275.0,36.3,1692.0,1220.0,402.0,252.0,1832.0,2415.0,6.2,56.9,0.5419,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2004-12-23 21:00:00,7.2,1564.0,275.0,26.3,1462.0,1076.0,472.0,228.0,1574.0,2181.0,6.3,57.9,0.5575,0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0
2004-12-23 22:00:00,5.0,1441.0,275.0,20.6,1314.0,825.0,517.0,196.0,1389.0,2051.0,6.2,56.8,0.5421,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2004-12-23 23:00:00,4.2,1376.0,275.0,17.0,1209.0,740.0,549.0,190.0,1283.0,2041.0,6.1,54.7,0.5201,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0
2004-12-24 00:00:00,4.6,1412.0,275.0,17.2,1216.0,759.0,543.0,187.0,1300.0,2059.0,6.0,55.6,0.5244,0,0.0,1.0,-2.4492935982947064e-16,1.0
2004-12-24 09:00:00,6.1,1458.0,275.0,20.4,1307.0,706.0,497.0,165.0,1483.0,2103.0,6.1,60.5,0.5719,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0
2004-12-24 10:00:00,6.6,1462.0,275.0,18.8,1263.0,750.0,510.0,170.0,1421.0,2082.0,6.7,59.7,0.589,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0
2004-12-24 11:00:00,6.5,1448.0,275.0,18.8,1263.0,747.0,511.0,165.0,1428.0,1971.0,7.2,58.6,0.5986,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0
2004-12-24 12:00:00,6.0,1419.0,275.0,18.5,1254.0,670.0,524.0,167.0,1406.0,1950.0,8.0,55.9,0.6018,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0
2004-12-24 13:00:00,6.9,1561.0,275.0,24.8,1425.0,772.0,465.0,197.0,1624.0,2101.0,9.8,52.4,0.6349,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0
2004-12-24 14:00:00,7.9,1558.0,275.0,22.9,1375.0,792.0,471.0,217.0,1563.0,2112.0,10.5,51.1,0.6503,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0
2004-12-24 15:00:00,6.1,1438.0,275.0,16.9,1208.0,626.0,528.0,204.0,1405.0,1962.0,10.8,52.4,0.6767,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0
2004-12-24 16:00:00,6.7,1532.0,275.0,22.2,1356.0,678.0,474.0,193.0,1610.0,2033.0,10.6,55.3,0.7058,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
2004-12-24 17:00:00,6.8,1522.0,275.0,21.5,1337.0,706.0,479.0,192.0,1578.0,2034.0,10.4,57.0,0.7167,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0
2004-12-24 18:00:00,6.7,1514.0,275.0,21.5,1338.0,668.0,474.0,175.0,1598.0,2018.0,10.2,58.3,0.7256,0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
2004-12-25 20:00:00,6.2,1739.0,275.0,21.3,1333.0,821.0,460.0,174.0,1689.0,1832.0,11.3,78.3,1.0455,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2005-01-01 18:00:00,4.7,1472.0,275.0,16.6,1198.0,832.0,555.0,191.0,1344.0,1735.0,9.0,51.8,0.5961,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2005-01-05 09:00:00,4.8,1596.0,275.0,21.6,1341.0,830.0,436.0,162.0,1672.0,1991.0,9.1,67.5,0.7831,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2005-01-05 10:00:00,4.8,1585.0,275.0,19.3,1277.0,845.0,456.0,173.0,1567.0,1944.0,9.8,65.8,0.7967,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2005-01-05 11:00:00,5.2,1674.0,275.0,22.9,1376.0,992.0,438.0,198.0,1643.0,2098.0,11.2,61.9,0.8226,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2005-01-05 12:00:00,5.9,1741.0,275.0,25.3,1438.0,1130.0,416.0,219.0,1741.0,2159.0,12.8,60.1,0.882,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2005-01-05 13:00:00,5.9,1680.0,275.0,25.2,1434.0,977.0,417.0,206.0,1790.0,2005.0,13.4,62.4,0.9513,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2005-01-07 18:00:00,5.0,1493.0,275.0,21.5,1337.0,712.0,466.0,180.0,1638.0,1742.0,8.8,74.6,0.8434,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2005-01-07 19:00:00,5.7,1478.0,275.0,22.2,1357.0,723.0,473.0,178.0,1652.0,1639.0,7.2,78.5,0.803,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2005-01-08 17:00:00,4.6,1531.0,275.0,17.9,1235.0,725.0,484.0,192.0,1541.0,1742.0,13.0,61.9,0.9224,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2005-01-08 18:00:00,4.3,1479.0,275.0,16.5,1196.0,683.0,498.0,188.0,1511.0,1739.0,12.5,63.6,0.9193,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2005-01-08 20:00:00,5.5,1616.0,275.0,22.4,1363.0,833.0,442.0,196.0,1701.0,1918.0,12.6,65.2,0.9474,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2005-01-11 09:00:00,5.1,1526.0,275.0,26.5,1466.0,662.0,415.0,147.0,1855.0,1687.0,12.5,65.1,0.9399,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2005-01-12 08:00:00,3.8,1478.0,275.0,17.8,1234.0,852.0,470.0,138.0,1606.0,1551.0,8.7,79.4,0.8944,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2005-01-12 09:00:00,4.1,1515.0,275.0,20.1,1298.0,822.0,434.0,138.0,1706.0,1669.0,8.9,76.5,0.8767,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2005-01-12 10:00:00,4.4,1488.0,275.0,19.6,1286.0,910.0,452.0,170.0,1648.0,1766.0,9.9,73.3,0.8936,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2005-01-12 11:00:00,3.5,1383.0,275.0,16.5,1196.0,800.0,497.0,191.0,1514.0,1717.0,11.8,65.5,0.901,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2005-01-12 12:00:00,3.5,1383.0,275.0,17.3,1218.0,758.0,497.0,196.0,1506.0,1738.0,13.0,60.9,0.9061,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2005-01-12 18:00:00,4.7,1461.0,275.0,25.4,1440.0,621.0,440.0,177.0,1806.0,1669.0,14.3,56.3,0.9119,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2005-01-12 19:00:00,5.7,1517.0,275.0,28.4,1512.0,728.0,421.0,182.0,1902.0,1740.0,14.1,57.8,0.9262,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2005-01-12 20:00:00,5.6,1526.0,275.0,27.5,1492.0,716.0,428.0,166.0,1883.0,1770.0,13.1,62.9,0.943,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2005-01-12 21:00:00,5.9,1495.0,275.0,23.3,1386.0,782.0,457.0,177.0,1736.0,1734.0,12.0,67.5,0.9467,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2005-01-13 09:00:00,4.1,1469.0,275.0,24.0,1403.0,758.0,452.0,134.0,1780.0,1665.0,8.8,73.2,0.8298,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2005-01-13 18:00:00,5.2,1523.0,275.0,26.6,1470.0,702.0,414.0,166.0,1811.0,1783.0,11.4,68.0,0.9166,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2005-01-14 08:00:00,5.0,1472.0,275.0,24.5,1418.0,756.0,459.0,159.0,1681.0,1554.0,6.8,74.8,0.7423,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2005-01-14 17:00:00,5.0,1477.0,275.0,24.3,1412.0,733.0,450.0,196.0,1704.0,1748.0,10.3,66.3,0.8286,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2005-01-14 18:00:00,5.7,1500.0,275.0,26.1,1458.0,847.0,428.0,197.0,1750.0,1776.0,8.2,74.9,0.8187,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2005-01-14 19:00:00,5.8,1512.0,275.0,26.4,1463.0,765.0,435.0,189.0,1720.0,1802.0,7.9,77.1,0.8223,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2005-01-14 20:00:00,5.8,1496.0,275.0,25.7,1447.0,715.0,435.0,188.0,1710.0,1796.0,8.3,75.0,0.8253,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2005-01-14 21:00:00,5.0,1360.0,275.0,18.2,1246.0,716.0,513.0,190.0,1504.0,1600.0,8.2,75.2,0.8185,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2005-01-15 14:00:00,4.4,1355.0,275.0,18.1,1244.0,644.0,536.0,212.0,1454.0,1715.0,10.6,55.3,0.7058,1,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2005-01-15 19:00:00,5.2,1474.0,275.0,20.8,1319.0,816.0,496.0,194.0,1524.0,1784.0,7.9,69.9,0.7487,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2005-01-17 11:00:00,3.8,1214.0,275.0,15.1,1153.0,721.0,612.0,208.0,1244.0,1626.0,8.2,40.5,0.4414,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2005-01-17 17:00:00,4.0,1294.0,275.0,21.2,1330.0,676.0,535.0,193.0,1363.0,1725.0,11.4,28.7,0.3865,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2005-01-17 18:00:00,8.6,1683.0,275.0,43.0,1831.0,1216.0,374.0,272.0,1964.0,2331.0,9.2,39.3,0.4573,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2005-01-17 19:00:00,8.7,1615.0,275.0,37.2,1712.0,1230.0,384.0,225.0,1811.0,2312.0,7.8,48.1,0.5115,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2005-01-18 09:00:00,5.1,1350.0,275.0,20.3,1305.0,839.0,509.0,175.0,1383.0,1745.0,4.3,56.8,0.4768,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2005-01-18 10:00:00,5.8,1476.0,275.0,25.0,1428.0,1049.0,477.0,235.0,1536.0,1974.0,5.6,52.9,0.4841,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2005-01-18 11:00:00,3.8,1342.0,275.0,17.2,1215.0,796.0,542.0,196.0,1332.0,1806.0,5.5,54.9,0.4985,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2005-01-18 12:00:00,4.4,1488.0,275.0,21.4,1336.0,999.0,479.0,211.0,1483.0,1985.0,5.1,64.3,0.5697,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2005-01-18 13:00:00,4.9,1557.0,275.0,25.1,1432.0,1022.0,445.0,234.0,1605.0,2068.0,5.5,66.1,0.601,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2005-01-18 14:00:00,5.2,1610.0,275.0,28.0,1502.0,1023.0,420.0,240.0,1697.0,2087.0,5.5,69.3,0.6331,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2005-01-18 15:00:00,4.6,1583.0,275.0,26.1,1457.0,1065.0,431.0,243.0,1640.0,1994.0,5.0,75.5,0.6667,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2005-01-18 16:00:00,4.8,1620.0,275.0,24.7,1420.0,1098.0,436.0,224.0,1598.0,1971.0,5.2,76.2,0.6796,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2005-01-18 17:00:00,4.9,1605.0,275.0,24.5,1416.0,1099.0,436.0,240.0,1614.0,1941.0,5.3,77.4,0.6954,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2005-01-18 18:00:00,4.9,1604.0,275.0,27.7,1496.0,939.0,410.0,215.0,1733.0,1969.0,5.0,79.6,0.7022,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2005-01-18 19:00:00,5.5,1582.0,275.0,26.0,1455.0,875.0,423.0,216.0,1725.0,1813.0,5.1,83.0,0.7352,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2005-01-18 20:00:00,4.2,1523.0,275.0,21.7,1342.0,745.0,466.0,184.0,1588.0,1677.0,6.4,82.9,0.8022,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2005-01-20 10:00:00,4.4,1326.0,275.0,17.4,1223.0,854.0,547.0,190.0,1381.0,1613.0,8.3,50.5,0.5558,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2005-01-20 17:00:00,4.5,1290.0,275.0,21.9,1349.0,709.0,534.0,204.0,1386.0,1638.0,13.7,28.1,0.4381,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2005-01-20 18:00:00,6.0,1445.0,275.0,28.5,1516.0,796.0,455.0,210.0,1594.0,1946.0,11.5,37.5,0.5068,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2005-01-21 08:00:00,4.5,1501.0,275.0,22.6,1367.0,766.0,465.0,174.0,1558.0,1856.0,7.2,62.2,0.6351,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2005-01-21 09:00:00,5.7,1578.0,275.0,29.0,1527.0,875.0,419.0,179.0,1761.0,2086.0,7.9,60.0,0.6406,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2005-01-21 10:00:00,4.3,1427.0,275.0,19.4,1280.0,800.0,500.0,175.0,1481.0,1948.0,8.3,58.5,0.6403,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2005-01-21 11:00:00,4.2,1440.0,275.0,20.5,1311.0,815.0,482.0,183.0,1476.0,2022.0,9.3,54.5,0.6415,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2005-01-21 12:00:00,4.5,1522.0,275.0,22.5,1365.0,841.0,464.0,189.0,1526.0,2104.0,10.2,53.1,0.6608,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2005-01-21 13:00:00,5.0,1517.0,275.0,24.0,1403.0,827.0,451.0,198.0,1579.0,2195.0,11.1,51.4,0.679,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2005-01-21 18:00:00,2.3,1434.0,275.0,18.0,1239.0,530.0,506.0,223.0,1458.0,1835.0,12.1,55.3,0.7777,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2005-01-21 19:00:00,1.6,1489.0,275.0,20.3,1305.0,617.0,476.0,194.0,1547.0,1919.0,12.0,56.5,0.7924,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
